step,loss
0.0,1.4029078483581543
1.0,1.3459383249282837
2.0,1.2838109731674194
3.0,1.1338154077529907
4.0,1.100889801979065
5.0,1.0520976781845093
6.0,1.016013264656067
7.0,0.9890758395195007
8.0,0.8480445146560669
9.0,0.8479281067848206
10.0,0.8115507364273071
11.0,0.6836031079292297
12.0,0.6766154766082764
13.0,0.6049526929855347
14.0,0.49979525804519653
15.0,0.45289161801338196
16.0,0.36744028329849243
17.0,0.33532044291496277
18.0,0.28887516260147095
19.0,0.23868313431739807
20.0,0.19919194281101227
21.0,0.1766129434108734
22.0,0.14607246220111847
23.0,0.12207382172346115
24.0,0.10976005345582962
25.0,0.0989215150475502
26.0,0.08352954685688019
27.0,0.07487587630748749
28.0,0.06326065212488174
29.0,0.052200671285390854
30.0,0.0439884327352047
31.0,0.0334782674908638
32.0,0.02443450689315796
33.0,0.018370848149061203
34.0,0.013465393334627151
35.0,0.00974612683057785
36.0,0.009025820530951023
37.0,0.009009541012346745
38.0,0.011095259338617325
39.0,0.01236710511147976
40.0,0.01457010954618454
41.0,0.018670642748475075
42.0,0.019784627482295036
43.0,0.02028217911720276
44.0,0.017603201791644096
45.0,0.017440153285861015
46.0,0.015573103912174702
47.0,0.014712968841195107
48.0,0.013145527802407742
49.0,0.011738193221390247
50.0,0.011579854413866997
51.0,0.00905637163668871
52.0,0.009292182512581348
53.0,0.008175680413842201
54.0,0.010384183377027512
55.0,0.007649199105799198
56.0,0.007632686756551266
57.0,0.007547422312200069
58.0,0.008257649838924408
59.0,0.007342403754591942
60.0,0.007525894325226545
61.0,0.007235459052026272
62.0,0.0070309946313500404
63.0,0.006863432005047798
64.0,0.007807503454387188
65.0,0.007901069708168507
66.0,0.0064451382495462894
67.0,0.008206121623516083
68.0,0.007626567035913467
69.0,0.0069061946123838425
70.0,0.007256629876792431
71.0,0.008045367896556854
72.0,0.008770843036472797
73.0,0.009013389237225056
74.0,0.00736661022529006
75.0,0.006232382729649544
76.0,0.008382701314985752
77.0,0.007415341679006815
78.0,0.00852189864963293
79.0,0.007398141548037529
80.0,0.00769012002274394
81.0,0.007434407714754343
82.0,0.0066390191204845905
83.0,0.0070336125791072845
84.0,0.006585757713764906
85.0,0.006747245788574219
86.0,0.00613033352419734
87.0,0.006683162413537502
88.0,0.007130310870707035
89.0,0.007858280092477798
90.0,0.006859553046524525
91.0,0.006538563873618841
92.0,0.008388306945562363
93.0,0.0072474051266908646
94.0,0.006874939892441034
95.0,0.006605119444429874
96.0,0.005614988971501589
97.0,0.005789236165583134
98.0,0.007102286443114281
99.0,0.00725148431956768
100.0,0.00563858263194561
101.0,0.007827237248420715
102.0,0.0074706184677779675
103.0,0.007938167080283165
104.0,0.0064867339096963406
105.0,0.0064694746397435665
106.0,0.008062909357249737
107.0,0.005238417070358992
108.0,0.006264789961278439
109.0,0.005669928155839443
110.0,0.005148044787347317
111.0,0.006257181521505117
112.0,0.006723218131810427
113.0,0.007035762071609497
114.0,0.007094851695001125
115.0,0.007523226086050272
116.0,0.005225332919508219
117.0,0.006834513042122126
118.0,0.005487693473696709
119.0,0.0072411661967635155
120.0,0.006158566568046808
121.0,0.00737375533208251
122.0,0.005931408144533634
123.0,0.0067976792342960835
124.0,0.006569388788193464
