step,loss
0.0,1.10481595993042
1.0,1.0414438247680664
2.0,0.9663915634155273
3.0,0.9009221196174622
4.0,0.8728067278862
5.0,0.7761650085449219
6.0,0.7163890600204468
7.0,0.682619571685791
8.0,0.6136987209320068
9.0,0.6102986931800842
10.0,0.49679404497146606
11.0,0.4854660630226135
12.0,0.43856051564216614
13.0,0.3721766471862793
14.0,0.3329455554485321
15.0,0.24967403709888458
16.0,0.20993603765964508
17.0,0.16891926527023315
18.0,0.13642843067646027
19.0,0.11507057398557663
20.0,0.06799034029245377
21.0,0.05379503220319748
22.0,0.0318731889128685
23.0,0.022047102451324463
24.0,0.019307240843772888
25.0,0.015087599866092205
26.0,0.013725521974265575
27.0,0.017012720927596092
28.0,0.014677208848297596
29.0,0.02462846226990223
30.0,0.024349384009838104
31.0,0.03199085593223572
32.0,0.02614016644656658
33.0,0.03333789482712746
34.0,0.028271768242120743
35.0,0.020954104140400887
36.0,0.023221174255013466
37.0,0.027914073318243027
38.0,0.01925298199057579
39.0,0.021780936047434807
40.0,0.015461183153092861
41.0,0.014437533915042877
42.0,0.010220646858215332
43.0,0.010223804041743279
44.0,0.009856902062892914
45.0,0.00934218242764473
46.0,0.009136144071817398
47.0,0.007427070755511522
48.0,0.009067140519618988
49.0,0.010423143394291401
50.0,0.00853833369910717
51.0,0.010767342522740364
52.0,0.009556826204061508
53.0,0.008228405378758907
54.0,0.011572877876460552
55.0,0.007432622369378805
56.0,0.00919242575764656
57.0,0.008945814333856106
58.0,0.005916789174079895
59.0,0.0095287524163723
60.0,0.008573862724006176
61.0,0.006101153325289488
62.0,0.008738992735743523
63.0,0.006219318602234125
64.0,0.007550034672021866
65.0,0.005904734134674072
66.0,0.006531478837132454
67.0,0.007742647547274828
68.0,0.008655337616801262
69.0,0.00595903443172574
70.0,0.005965020973235369
71.0,0.0070206401869654655
72.0,0.00615647854283452
73.0,0.005634606350213289
74.0,0.006727434229105711
75.0,0.006696795113384724
76.0,0.005631797015666962
77.0,0.007166784256696701
78.0,0.0076782433316111565
79.0,0.007388555444777012
80.0,0.008102971129119396
81.0,0.00795265194028616
82.0,0.006832144223153591
83.0,0.006811844650655985
84.0,0.006882654502987862
85.0,0.006588288117200136
86.0,0.005893724504858255
87.0,0.006758172530680895
88.0,0.006531686056405306
89.0,0.007114632520824671
90.0,0.005713427439332008
