step,loss
199.0,0.004759347066283226
200.0,0.00399847561493516
201.0,0.004146618768572807
202.0,0.0037103239446878433
203.0,0.002106255618855357
204.0,0.0037962067872285843
205.0,0.0032208466436713934
206.0,0.004218189045786858
207.0,0.0030888922046869993
208.0,0.003092409810051322
209.0,0.0039644623175263405
210.0,0.004330644384026527
211.0,0.0032942902762442827
212.0,0.0041963448747992516
213.0,0.0034746374003589153
214.0,0.0029624649323523045
215.0,0.0032785979565232992
216.0,0.0024541898164898157
217.0,0.0028404544573277235
218.0,0.0029008081182837486
219.0,0.0023311348631978035
220.0,0.0021398707758635283
221.0,0.00303554255515337
222.0,0.003721523331478238
223.0,0.003807772183790803
224.0,0.0033746538683772087
225.0,0.0037928102537989616
226.0,0.0019566828850656748
227.0,0.0032247060444206
228.0,0.0019474648870527744
229.0,0.002117372816428542
230.0,0.0018074754625558853
231.0,0.004513439256697893
232.0,0.003453270997852087
233.0,0.003904855577275157
234.0,0.0034283313434571028
235.0,0.004422173835337162
236.0,0.0022047620732337236
237.0,0.004124834667891264
238.0,0.004080965183675289
239.0,0.0033229824621230364
240.0,0.004151464905589819
241.0,0.004139628726989031
242.0,0.0033413907513022423
243.0,0.00401347829028964
244.0,0.0034986319951713085
245.0,0.003967410884797573
246.0,0.0034114865120500326
247.0,0.003739674109965563
248.0,0.00294105289503932
249.0,0.0028412300162017345
250.0,0.002849220996722579
251.0,0.0020681871101260185
252.0,0.0021007468458265066
253.0,0.003509974107146263
254.0,0.003431939519941807
255.0,0.0017585530877113342
256.0,0.004116488620638847
257.0,0.0018457976402714849
258.0,0.0019001720938831568
259.0,0.003588283434510231
260.0,0.0018273263704031706
261.0,0.003546758322045207
262.0,0.0035101291723549366
263.0,0.0044668614864349365
264.0,0.003251472720876336
265.0,0.0034551555290818214
266.0,0.0022295848466455936
267.0,0.002690775552764535
268.0,0.002338495571166277
269.0,0.0033971101511269808
270.0,0.0026480413507670164
271.0,0.0026712429244071245
272.0,0.0032960104290395975
273.0,0.0031040855683386326
274.0,0.0022241075057536364
275.0,0.004192515276372433
276.0,0.003984898794442415
277.0,0.002083768602460623
278.0,0.002651242073625326
279.0,0.0021724344696849585
280.0,0.004325172398239374
281.0,0.0019303809385746717
282.0,0.0035409415140748024
283.0,0.0020603954326361418
284.0,0.002895418554544449
285.0,0.0030866859015077353
286.0,0.0020037663634866476
287.0,0.004074689466506243
288.0,0.004429695662111044
289.0,0.0017476988723501563
290.0,0.002275193575769663
291.0,0.002730452222749591
292.0,0.0024196619633585215
293.0,0.002845098963007331
294.0,0.0025578057393431664
295.0,0.003180328058078885
296.0,0.004321256186813116
297.0,0.0031574300955981016
298.0,0.004404951818287373
299.0,0.002968959743157029
300.0,0.0030188136734068394
301.0,0.00404174393042922
302.0,0.003100248286500573
303.0,0.00371783715672791
304.0,0.0039000248070806265
305.0,0.003864684607833624
306.0,0.0028738933615386486
307.0,0.003352606203407049
308.0,0.003501774277538061
309.0,0.0027631293050944805
310.0,0.0024928308557718992
311.0,0.0038030254654586315
312.0,0.0023441992234438658
313.0,0.003264040919020772
314.0,0.0019493141444399953
315.0,0.002946377731859684
316.0,0.0016252092318609357
317.0,0.0025645617861300707
318.0,0.0051116920076310635
319.0,0.0033828134182840586
320.0,0.003983615431934595
321.0,0.0015321539249271154
322.0,0.0033845296129584312
323.0,0.0028671075124293566
324.0,0.0026162199210375547
325.0,0.003135885577648878
326.0,0.004139776341617107
327.0,0.003918606787919998
328.0,0.0022295708768069744
329.0,0.002728570718318224
330.0,0.0037408287171274424
331.0,0.002500915667042136
332.0,0.0022919951006770134
333.0,0.0037211007438600063
334.0,0.0036790717858821154
335.0,0.0025055804289877415
336.0,0.0036429509054869413
337.0,0.002650293754413724
338.0,0.0027695305179804564
339.0,0.0027348515577614307
340.0,0.0024561246391385794
341.0,0.0037190557923167944
342.0,0.002584459725767374
343.0,0.0033278295304626226
344.0,0.0018762946128845215
345.0,0.003182887565344572
346.0,0.0019009584793820977
347.0,0.0030398843809962273
348.0,0.0029746578074991703
349.0,0.002748477505519986
350.0,0.0017254895064979792
351.0,0.0012297907378524542
352.0,0.003154001198709011
353.0,0.0012119361199438572
354.0,0.001849212683737278
355.0,0.005004998296499252
356.0,0.0030838744714856148
357.0,0.004893449600785971
358.0,0.0032392842695116997
359.0,0.0027156625874340534
360.0,0.002545187482610345
361.0,0.0036500883288681507
362.0,0.0022274490911513567
363.0,0.0028461094480007887
364.0,0.002904018387198448
365.0,0.003595371264964342
366.0,0.0027053134981542826
367.0,0.0035870294086635113
368.0,0.0028612646274268627
369.0,0.0022802050225436687
370.0,0.002385122235864401
371.0,0.002665068954229355
372.0,0.0017297425074502826
373.0,0.003031441243365407
374.0,0.004235294181853533
375.0,0.0014183011371642351
376.0,0.003581240540370345
377.0,0.0032214561942964792
378.0,0.003156849881634116
379.0,0.0030024603474885225
380.0,0.00285179540514946
381.0,0.0014845960540696979
382.0,0.002751620253548026
383.0,0.0025173404719680548
384.0,0.0031582608353346586
385.0,0.0017646346241235733
386.0,0.003574629779905081
387.0,0.0021271437872201204
388.0,0.003453590674325824
389.0,0.0022680649999529123
390.0,0.0031196929048746824
391.0,0.0036300180945545435
392.0,0.003532213158905506
393.0,0.0028353440575301647
394.0,0.0023251259699463844
395.0,0.0023240235168486834
396.0,0.002100354293361306
397.0,0.0035316909197717905
398.0,0.0021353522315621376
399.0,0.0035052394960075617
400.0,0.0023124786093831062
401.0,0.002278822474181652
402.0,0.002247676020488143
403.0,0.002204370219260454
404.0,0.003311947686597705
405.0,0.0034451696556061506
406.0,0.0029536366928368807
407.0,0.002967680571600795
408.0,0.003289425279945135
409.0,0.002137282397598028
410.0,0.0017001543892547488
411.0,0.0024394774809479713
412.0,0.002481191186234355
413.0,0.0026850528083741665
414.0,0.0020612413063645363
415.0,0.004709193017333746
416.0,0.002288766438141465
417.0,0.0012380776461213827
418.0,0.004650387912988663
419.0,0.0026911005843430758
420.0,0.004018967505544424
421.0,0.002167882863432169
422.0,0.002652802737429738
423.0,0.002452103653922677
424.0,0.0024939938448369503
425.0,0.0024999137967824936
426.0,0.0025724684819579124
427.0,0.0017334289150312543
428.0,0.0033717062324285507
429.0,0.002161453478038311
430.0,0.0024922227021306753
431.0,0.0015544674824923277
432.0,0.0034428145736455917
433.0,0.0039008231833577156
434.0,0.0017362840007990599
435.0,0.0017217614222317934
436.0,0.002159334486350417
437.0,0.002505267970263958
438.0,0.0023479126393795013
439.0,0.0020836784970015287
440.0,0.0022742014843970537
441.0,0.003395973239094019
442.0,0.002266023540869355
443.0,0.00352030829526484
444.0,0.0028713615611195564
445.0,0.0019594356417655945
446.0,0.0025118531193584204
447.0,0.003359065856784582
448.0,0.002092533279210329
449.0,0.001611785963177681
450.0,0.003357475157827139
451.0,0.003539247438311577
452.0,0.002211538841947913
453.0,0.0015487466007471085
454.0,0.001287261489778757
455.0,0.0012481004232540727
456.0,0.0024099727161228657
457.0,0.001213195500895381
458.0,0.003869566135108471
459.0,0.0028783539310097694
460.0,0.0027073051314800978
461.0,0.002352117095142603
462.0,0.0023129568435251713
463.0,0.003829866647720337
464.0,0.002244342816993594
465.0,0.0016155657358467579
466.0,0.003291730536147952
467.0,0.0021197653841227293
468.0,0.003253697883337736
469.0,0.0024946588091552258
470.0,0.0032396535389125347
471.0,0.001956614200025797
472.0,0.00330805080011487
473.0,0.0024873490910977125
474.0,0.0025784822646528482
475.0,0.001978946616873145
476.0,0.0015402673743665218
477.0,0.0033550593070685863
478.0,0.0022017122246325016
479.0,0.0021216324530541897
480.0,0.0021755448542535305
481.0,0.0026054242625832558
482.0,0.0017558283871039748
483.0,0.001633871695958078
484.0,0.002447127364575863
485.0,0.0021303286775946617
486.0,0.002313637873157859
487.0,0.0019466414814814925
488.0,0.003420384833589196
489.0,0.0032442742958664894
490.0,0.0027060809079557657
491.0,0.0021450838539749384
492.0,0.0024840086698532104
493.0,0.002336150035262108
494.0,0.0015593916177749634
495.0,0.0021230122074484825
496.0,0.0020305905491113663
497.0,0.002017440041527152
498.0,0.0026187419425696135
499.0,0.0019147135317325592
500.0,0.001952140242792666
501.0,0.0032016728073358536
502.0,0.0023489054292440414
503.0,0.001865015598013997
504.0,0.0033992379903793335
505.0,0.0023698084987699986
506.0,0.0013546962291002274
507.0,0.0021708605345338583
508.0,0.002296794904395938
509.0,0.0023845660034567118
510.0,0.003259616671130061
511.0,0.0017804732779040933
512.0,0.003371771425008774
513.0,0.0034592458978295326
514.0,0.0019828462973237038
515.0,0.001831604866310954
516.0,0.0031411834061145782
517.0,0.0030882309656590223
518.0,0.002273953054100275
519.0,0.002810640726238489
520.0,0.0031122732907533646
521.0,0.0019195129862055182
522.0,0.0024412889033555984
523.0,0.0014892746694386005
524.0,0.003398541361093521
525.0,0.001915646716952324
526.0,0.0021445450838655233
527.0,0.0010709022171795368
528.0,0.0015522848116233945
529.0,0.0021906867623329163
530.0,0.0012282588286325336
531.0,0.0027054627425968647
532.0,0.0035635833628475666
533.0,0.003952594008296728
534.0,0.0009095944697037339
535.0,0.002002800116315484
536.0,0.0012067025527358055
537.0,0.001265219645574689
538.0,0.0034642962273210287
539.0,0.001222432591021061
540.0,0.001943431794643402
541.0,0.003400907851755619
542.0,0.0015717369969934225
543.0,0.001412313780747354
544.0,0.0019752897787839174
545.0,0.0016784598119556904
546.0,0.0022330896463245153
547.0,0.002090153284370899
548.0,0.0020297986920922995
549.0,0.0021324625704437494
550.0,0.0019818509463220835
551.0,0.0017070155590772629
552.0,0.002106486586853862
553.0,0.0016788430511951447
554.0,0.0010744634782895446
555.0,0.003505728207528591
556.0,0.0018492934759706259
557.0,0.0019133692840114236
558.0,0.0016417892184108496
559.0,0.00163038051687181
560.0,0.002950930967926979
561.0,0.0017686171922832727
562.0,0.002294382778927684
563.0,0.002784064970910549
564.0,0.0029007897246629
565.0,0.00239760079421103
566.0,0.001812367350794375
567.0,0.001588804880157113
568.0,0.0021046975161880255
569.0,0.002005712129175663
570.0,0.0009113693959079683
571.0,0.003671992337331176
572.0,0.004007216077297926
573.0,0.003374866209924221
574.0,0.002191507490351796
575.0,0.0018764394335448742
576.0,0.001741192303597927
577.0,0.001961741130799055
578.0,0.001635285560041666
579.0,0.0029893158935010433
580.0,0.002036468358710408
581.0,0.002965334104374051
582.0,0.0018907105550169945
583.0,0.0017288908129557967
584.0,0.0029167081229388714
585.0,0.0015214598970487714
586.0,0.0016213420312851667
587.0,0.0019346660701557994
588.0,0.0019348899368196726
589.0,0.001916071749292314
590.0,0.0019698170945048332
591.0,0.0009015101823024452
592.0,0.002432833192870021
593.0,0.0019015447469428182
594.0,0.0008132085204124451
595.0,0.0035614543594419956
596.0,0.0009056574781425297
597.0,0.003180981380864978
598.0,0.0015245458343997598
599.0,0.0011842255480587482
600.0,0.0011341788340359926
601.0,0.001912166248075664
602.0,0.0017846171976998448
603.0,0.0010628245072439313
604.0,0.0009887367486953735
605.0,0.000810123747214675
606.0,0.0011907289735972881
607.0,0.0007530188886448741
608.0,0.0018041529692709446
609.0,0.0012088166549801826
610.0,0.003643072210252285
611.0,0.002142832614481449
612.0,0.001321682007983327
613.0,0.0018643804360181093
614.0,0.001972225960344076
615.0,0.003075952408835292
616.0,0.002849158365279436
617.0,0.0028452491387724876
618.0,0.002939432393759489
619.0,0.0029445786494761705
620.0,0.002802126808091998
621.0,0.0029283922631293535
622.0,0.002044645370915532
623.0,0.0027402990963310003
624.0,0.0021790657192468643
625.0,0.001588652841746807
626.0,0.0016607624711468816
627.0,0.0017147051403298974
628.0,0.0017083153361454606
629.0,0.0030987539794296026
630.0,0.0029513041954487562
631.0,0.0012639955384656787
632.0,0.0027319714426994324
633.0,0.0016060878988355398
634.0,0.0019524935632944107
635.0,0.0026699951849877834
636.0,0.001472229021601379
637.0,0.00148687360342592
638.0,0.0017042591935023665
639.0,0.0010027633979916573
640.0,0.0016958349151536822
641.0,0.002899615792557597
642.0,0.0007520103245042264
643.0,0.0014844570541754365
644.0,0.0034571944270282984
645.0,0.0005859110387973487
646.0,0.0019180981907993555
647.0,0.0007057729526422918
648.0,0.0017539188265800476
649.0,0.0019835690036416054
650.0,0.001673959312029183
651.0,0.0008934013894759119
652.0,0.003192746080458164
653.0,0.0013975206529721618
654.0,0.001538873533718288
655.0,0.0013383395271375775
656.0,0.0017101310659199953
657.0,0.0013460525078698993
658.0,0.0017868370050564408
659.0,0.001710735959932208
660.0,0.00281029031611979
661.0,0.0011472321348264813
662.0,0.0016152510652318597
663.0,0.0029614963568747044
664.0,0.0011178499553352594
665.0,0.0009803430875763297
666.0,0.001956232823431492
667.0,0.0032622930593788624
668.0,0.0016657476080581546
669.0,0.0029108806047588587
670.0,0.0027376904617995024
671.0,0.0014274659333750606
672.0,0.0015402738936245441
673.0,0.0018807289889082313
674.0,0.0017437594942748547
675.0,0.002637767931446433
676.0,0.0014064655406400561
677.0,0.0026077788788825274
678.0,0.0010880206245929003
679.0,0.0014122436987236142
680.0,0.0014817689079791307
681.0,0.0015013719676062465
682.0,0.0010004965588450432
683.0,0.0009223297238349915
684.0,0.000883152533788234
685.0,0.001517520402558148
686.0,0.0007549170986749232
687.0,0.0016285587335005403
688.0,0.0035604804288595915
689.0,0.0017678746953606606
690.0,0.0006771527696400881
691.0,0.0015487712807953358
692.0,0.0032339540775865316
693.0,0.0013152201427146792
694.0,0.0013258762191981077
695.0,0.0014497364172711968
696.0,0.0018595296423882246
697.0,0.0014629288343712687
698.0,0.0013315848773345351
699.0,0.0025857659056782722
700.0,0.0009895262774080038
701.0,0.0014960687840357423
702.0,0.0030402266420423985
703.0,0.0031523099169135094
704.0,0.0007480672793462873
705.0,0.001821010373532772
706.0,0.0015432466752827168
707.0,0.0013786724302917719
708.0,0.002787897363305092
709.0,0.001443933811970055
710.0,0.002506386023014784
711.0,0.0015025045722723007
712.0,0.002473396249115467
713.0,0.00192423933185637
714.0,0.0012237437767907977
715.0,0.0015126671642065048
716.0,0.0024638893082737923
717.0,0.0012719890801236033
718.0,0.002525711664929986
719.0,0.00131149438675493
720.0,0.002769635058939457
721.0,0.001234673080034554
722.0,0.001262942678295076
723.0,0.001320906332693994
724.0,0.002167206257581711
725.0,0.0011663095792755485
726.0,0.0015246422262862325
727.0,0.0023837476037442684
728.0,0.0013603088445961475
729.0,0.0024799113161861897
730.0,0.002471043961122632
731.0,0.0011739793699234724
732.0,0.0012748416047543287
733.0,0.0012325140414759517
734.0,0.0014682241016998887
735.0,0.0013900349149480462
736.0,0.0012254531029611826
737.0,0.0013482196955010295
738.0,0.0007209231262095273
739.0,0.0013567614369094372
740.0,0.0016174850752577186
741.0,0.0017588946502655745
742.0,0.0019053444266319275
743.0,0.0013360611628741026
744.0,0.0017068175366148353
745.0,0.0009013156522996724
746.0,0.0026213866658508778
747.0,0.001223000232130289
748.0,0.002077946439385414
749.0,0.001586542115546763
750.0,0.0023825548123568296
751.0,0.001166220405139029
752.0,0.001289482694119215
753.0,0.0009912855457514524
754.0,0.0014179452555254102
755.0,0.00142438686452806
756.0,0.001081013586372137
757.0,0.0010262642754241824
758.0,0.0012832952197641134
759.0,0.0016461070626974106
760.0,0.0005573399248532951
761.0,0.0025431124959141016
762.0,0.0013193596387282014
763.0,0.0012792214984074235
764.0,0.001169555471278727
765.0,0.0011202991008758545
766.0,0.0010326191550120711
767.0,0.0011548581533133984
768.0,0.001264474238269031
769.0,0.0011462289839982986
770.0,0.0011898967204615474
771.0,0.00243611098267138
772.0,0.0007875137962400913
773.0,0.0012532618129625916
774.0,0.0005307258106768131
775.0,0.0011155017418786883
776.0,0.003000713884830475
777.0,0.002544970717281103
778.0,0.0013665331061929464
779.0,0.0012575990986078978
780.0,0.0008666822104714811
781.0,0.0012155309086665511
782.0,0.002239261055365205
783.0,0.0023039677180349827
784.0,0.001113194040954113
785.0,0.0013355868868529797
786.0,0.0009863704908639193
787.0,0.0010816468857228756
788.0,0.0007260722923092544
789.0,0.0012431683717295527
790.0,0.0027592252008616924
791.0,0.0017503511626273394
792.0,0.0026893436443060637
793.0,0.0023968489840626717
794.0,0.0011745690135285258
795.0,0.0011929600732401013
796.0,0.0012534951092675328
797.0,0.002208920894190669
798.0,0.0012096549617126584
799.0,0.0012012385996058583
800.0,0.0011443201219663024
801.0,0.0011865149717777967
802.0,0.0006056770798750222
803.0,0.0012498705182224512
804.0,0.001261422410607338
805.0,0.0011464619310572743
806.0,0.002487867372110486
807.0,0.0011811710428446531
808.0,0.0012426357716321945
809.0,0.001049221958965063
810.0,0.002038401085883379
811.0,0.0010766468476504087
812.0,0.0009056988637894392
813.0,0.0011018594959750772
814.0,0.0011098646791651845
815.0,0.001205095904879272
816.0,0.0026214460376650095
817.0,0.002466744277626276
818.0,0.001999837812036276
819.0,0.0019944540690630674
820.0,0.0012284978292882442
821.0,0.0020010476000607014
822.0,0.0020499948877841234
823.0,0.001231115311384201
824.0,0.002032030140981078
825.0,0.0013869833201169968
826.0,0.001225448097102344
827.0,0.001101560308597982
828.0,0.0010666244197636843
829.0,0.0026098971720784903
830.0,0.0013139127986505628
831.0,0.0003603569639381021
832.0,0.002579150255769491
833.0,0.001177510479465127
834.0,0.0008331153076142073
835.0,0.001015100977383554
836.0,0.0020065929275006056
837.0,0.0010626011062413454
838.0,0.002042777370661497
839.0,0.0007348848739638925
840.0,0.0010350678348913789
841.0,0.002094715368002653
842.0,0.0010062764631584287
843.0,0.0011335723102092743
844.0,0.0012187996180728078
845.0,0.00048120570136234164
846.0,0.002109118038788438
847.0,0.0006336711812764406
848.0,0.0008550687925890088
849.0,0.00196301331743598
850.0,0.000818474858533591
851.0,0.0023124476429075003
852.0,0.0010414147982373834
853.0,0.0009628974366933107
854.0,0.0019533263985067606
855.0,0.0008755284361541271
856.0,0.0010679059196263552
857.0,0.0019024310167878866
858.0,0.0009856150718405843
859.0,0.0006433983216993511
860.0,0.0010167212458327413
861.0,0.0011208889773115516
862.0,0.0010172799229621887
863.0,0.000766458862926811
864.0,0.0005378954228945076
865.0,0.001081880065612495
866.0,0.002122338628396392
867.0,0.0019407265353947878
868.0,0.0007844804786145687
869.0,0.0010003260103985667
870.0,0.0008215199341066182
871.0,0.0008080033585429192
872.0,0.0009025034378282726
873.0,0.0019006867660209537
874.0,0.0008587505435571074
875.0,0.0008278428576886654
876.0,0.0010059369960799813
877.0,0.0017844258109107614
878.0,0.001123890746384859
879.0,0.0009156818850897253
880.0,0.0018258063355460763
881.0,0.0010511156870052218
882.0,0.0008318551699630916
883.0,0.0010913212317973375
884.0,0.002330250572413206
885.0,0.0006928209331817925
886.0,0.0018540811724960804
887.0,0.001190157257951796
888.0,0.001116120140068233
889.0,0.0013031783746555448
890.0,0.0008627554052509367
891.0,0.0009936060523614287
892.0,0.00038994624628685415
893.0,0.00025934254517778754
894.0,0.0004387631197459996
895.0,0.001651646802201867
896.0,0.0024617938324809074
897.0,0.001229515764862299
898.0,0.000862053653690964
899.0,0.00170857273042202
900.0,0.0019887902308255434
901.0,0.0020327474921941757
902.0,0.001765587367117405
903.0,0.0016396273858845234
904.0,0.000886476831510663
905.0,0.0009217669139616191
906.0,0.0004066581605002284
907.0,0.001569994492456317
908.0,0.0015628093387931585
909.0,0.0012953755212947726
910.0,0.0008121159044094384
911.0,0.0008851645980030298
912.0,0.001088945078663528
913.0,0.0016017756424844265
914.0,0.0009048749343492091
915.0,0.000708059873431921
916.0,0.0009936465648934245
917.0,0.0006665608962066472
918.0,0.0014520194381475449
919.0,0.002296989783644676
920.0,0.00039668145473115146
921.0,0.0007640152471140027
922.0,0.0016132285818457603
923.0,0.0009050086955539882
924.0,0.0010596273932605982
925.0,0.001598670962266624
926.0,0.0016691181808710098
927.0,0.0007606465369462967
928.0,0.0007598834345117211
929.0,0.0009325662394985557
930.0,0.0016822622856125236
931.0,0.0003833828086499125
932.0,0.0008124883170239627
933.0,0.0003799664555117488
934.0,0.0017410769360139966
935.0,0.0007601485121995211
936.0,0.0005439762608148158
937.0,0.000799457891844213
938.0,0.0008786225807853043
939.0,0.0007327007479034364
940.0,0.0006863854941911995
941.0,0.0007529695867560804
942.0,0.0007457986357621849
943.0,0.0007222116691991687
944.0,0.0003797458775807172
945.0,0.0003068645892199129
946.0,0.0003079647431150079
947.0,0.0005234615528024733
948.0,0.0013977711787447333
949.0,0.00028384715551510453
950.0,0.000824824848677963
951.0,0.000826799776405096
952.0,0.0007272815564647317
953.0,0.0016322985757142305
954.0,0.001082972506992519
955.0,0.0015741187380626798
956.0,0.0010474852751940489
957.0,0.0005165788461454213
958.0,0.0008256944129243493
959.0,0.0006292787147685885
960.0,0.002196818357333541
961.0,0.001968814991414547
962.0,0.00034906822838820517
963.0,0.0003966406802646816
964.0,0.0004431124252732843
965.0,0.0005148258060216904
966.0,0.0013941922225058079
967.0,0.0007985999691300094
968.0,0.0004160795942880213
969.0,0.0006353165372274816
970.0,0.0003573767899069935
971.0,0.0014192129019647837
972.0,0.00032549735624343157
973.0,0.00036165269557386637
974.0,0.0003264817933086306
975.0,0.0010624612914398313
976.0,0.00034000634332187474
977.0,0.00029034772887825966
978.0,0.0006549894460476935
979.0,0.00035397076862864196
980.0,0.0014763183426111937
981.0,0.0003397337859496474
982.0,0.0007650289335288107
983.0,0.001401511486619711
984.0,0.0014636568957939744
985.0,0.0006516792345792055
986.0,0.0006150000263005495
987.0,0.0016867797821760178
988.0,0.0014521931298077106
989.0,0.0004501206276472658
990.0,0.0006651879521086812
991.0,0.0012872695224359632
992.0,0.0014136858517304063
993.0,0.0006848432822152972
994.0,0.0007325455080717802
995.0,0.0005729660042561591
996.0,0.0007102363160811365
997.0,0.0002573563833720982
998.0,0.0010713469237089157
999.0,0.0020546410232782364
1000.0,0.0005163656314834952
1001.0,0.0012705280678346753
1002.0,0.0008006288553588092
1003.0,0.0008743747021071613
1004.0,0.0005566843319684267
1005.0,0.0003644807729870081
1006.0,0.000277251994702965
1007.0,0.00046996097080409527
1008.0,0.0002752566651906818
1009.0,0.00030705079552717507
1010.0,0.0019469892140477896
1011.0,0.000685461622197181
1012.0,0.0005636371206492186
1013.0,0.0008399508078582585
1014.0,0.0005845955456607044
1015.0,0.0010673935757949948
1016.0,0.0006429471541196108
1017.0,0.0012648501433432102
1018.0,0.0005547990440391004
1019.0,0.0013175202766433358
1020.0,0.0007270386558957398
1021.0,0.0007274345261976123
1022.0,0.00044227720354683697
1023.0,0.000647824548650533
1024.0,0.0005153334932401776
1025.0,0.0005333099979907274
